triplet_id,source_query_id,doc_id,pair_type,query_type,negative_type,negative_score,negative_source_doc_id,negative_source_pair_id
l1_de_1809.02208_0108_triplet,l1_de_1809.02208_0108,1809.02208,figure+table,causal_explanation,same_type_hard,0.1898,1808.08166,1808.08166_xl_0068
l1_de_1809.02208_0109_triplet,l1_de_1809.02208_0109,1809.02208,figure+table,hypothesis_verification,in_doc_swap,0.3196,1809.02208,
l1_de_1809.02208_0109_triplet,l1_de_1809.02208_0109,1809.02208,figure+table,hypothesis_verification,same_type_hard,0.1924,1903.10561,1903.10561_xl_0089
l1_de_1611.07438_0110_triplet,l1_de_1611.07438_0110,1611.07438,figure+table,causal_explanation,in_doc_swap,0.2,1611.07438,
l1_de_1611.07438_0110_triplet,l1_de_1611.07438_0110,1611.07438,figure+table,causal_explanation,same_type_hard,0.2249,2109.03952,2109.03952_xl_0161
l1_de_1611.07438_0111_triplet,l1_de_1611.07438_0111,1611.07438,figure+table,discrepancy_analysis,in_doc_swap,0.2,1611.07438,
l1_de_1611.07438_0111_triplet,l1_de_1611.07438_0111,1611.07438,figure+table,discrepancy_analysis,same_type_hard,0.1531,1804.06876,1804.06876_xl_0057
l1_de_1804.06876_0112_triplet,l1_de_1804.06876_0112,1804.06876,figure+table,causal_explanation,in_doc_swap,0.4156,1804.06876,
l1_de_1804.06876_0112_triplet,l1_de_1804.06876_0112,1804.06876,figure+table,causal_explanation,same_type_hard,0.2379,1707.09457,1707.09457_xl_0028
l1_de_1804.06876_0113_triplet,l1_de_1804.06876_0113,1804.06876,figure+table,discrepancy_analysis,in_doc_swap,0.4156,1804.06876,
l1_de_1804.06876_0113_triplet,l1_de_1804.06876_0113,1804.06876,figure+table,discrepancy_analysis,same_type_hard,0.2564,1810.08683,1810.08683_xl_0082
l1_de_1804.09301_0114_triplet,l1_de_1804.09301_0114,1804.09301,figure+table,discrepancy_analysis,in_doc_swap,0.1866,1804.09301,
l1_de_1804.09301_0114_triplet,l1_de_1804.09301_0114,1804.09301,figure+table,discrepancy_analysis,same_type_hard,0.2226,2103.11320,2103.11320_xl_0131
l1_de_1804.09301_0115_triplet,l1_de_1804.09301_0115,1804.09301,figure+table,causal_explanation,in_doc_swap,0.1866,1804.09301,
l1_de_1804.09301_0115_triplet,l1_de_1804.09301_0115,1804.09301,figure+table,causal_explanation,same_type_hard,0.2269,1804.06876,1804.06876_xl_0058
l1_de_1804.09301_0116_triplet,l1_de_1804.09301_0116,1804.09301,figure+table,causal_explanation,in_doc_swap,0.1866,1804.09301,
l1_de_1804.09301_0116_triplet,l1_de_1804.09301_0116,1804.09301,figure+table,causal_explanation,same_type_hard,0.2379,2109.03952,2109.03952_xl_0161
l1_de_1804.09301_0117_triplet,l1_de_1804.09301_0117,1804.09301,figure+table,discrepancy_analysis,in_doc_swap,0.1811,1804.09301,
l1_de_1804.09301_0117_triplet,l1_de_1804.09301_0117,1804.09301,figure+table,discrepancy_analysis,same_type_hard,0.2413,1902.03519,1902.03519_xl_0085
l1_de_1804.09301_0118_triplet,l1_de_1804.09301_0118,1804.09301,figure+table,causal_explanation,in_doc_swap,0.1418,1804.09301,
l1_de_1804.09301_0118_triplet,l1_de_1804.09301_0118,1804.09301,figure+table,causal_explanation,same_type_hard,0.2171,1707.09457,1707.09457_xl_0027
l1_de_1804.09301_0119_triplet,l1_de_1804.09301_0119,1804.09301,figure+table,discrepancy_analysis,in_doc_swap,0.1418,1804.09301,
l1_de_1804.09301_0119_triplet,l1_de_1804.09301_0119,1804.09301,figure+table,discrepancy_analysis,same_type_hard,0.1889,1903.08136,1903.08136_xl_0088
l1_de_1610.02413_0122_triplet,l1_de_1610.02413_0122,1610.02413,figure+formula,causal_explanation,in_doc_swap,0.5192,1610.02413,
l1_de_1610.02413_0122_triplet,l1_de_1610.02413_0122,1610.02413,figure+formula,causal_explanation,same_type_hard,0.1917,1803.04383,1803.04383_xl_0040
l1_de_1610.02413_0123_triplet,l1_de_1610.02413_0123,1610.02413,figure+formula,discrepancy_analysis,in_doc_swap,0.1383,1610.02413,
l1_de_1610.02413_0123_triplet,l1_de_1610.02413_0123,1610.02413,figure+formula,discrepancy_analysis,same_type_hard,0.2101,1703.06856,1703.06856_xl_0017
l1_de_1610.02413_0124_triplet,l1_de_1610.02413_0124,1610.02413,figure+formula,causal_explanation,in_doc_swap,0.2065,1610.02413,
l1_de_1610.02413_0124_triplet,l1_de_1610.02413_0124,1610.02413,figure+formula,causal_explanation,same_type_hard,0.2075,1809.10083,1809.10083_xl_0077
l1_de_1610.02413_0125_triplet,l1_de_1610.02413_0125,1610.02413,figure+formula,discrepancy_analysis,in_doc_swap,0.4211,1610.02413,
l1_de_1610.02413_0125_triplet,l1_de_1610.02413_0125,1610.02413,figure+formula,discrepancy_analysis,same_type_hard,0.2649,1703.06856,1703.06856_xl_0019
l1_de_1610.02413_0126_triplet,l1_de_1610.02413_0126,1610.02413,figure+formula,causal_explanation,in_doc_swap,0.5192,1610.02413,
l1_de_1610.02413_0126_triplet,l1_de_1610.02413_0126,1610.02413,figure+formula,causal_explanation,same_type_hard,0.1985,1703.06856,1703.06856_xl_0024
l1_de_1610.02413_0127_triplet,l1_de_1610.02413_0127,1610.02413,figure+formula,discrepancy_analysis,in_doc_swap,0.5192,1610.02413,
l1_de_1610.02413_0127_triplet,l1_de_1610.02413_0127,1610.02413,figure+formula,discrepancy_analysis,same_type_hard,0.1819,1802.08139,1802.08139_xl_0038
l1_de_1703.06856_0128_triplet,l1_de_1703.06856_0128,1703.06856,figure+formula,causal_explanation,in_doc_swap,0.1833,1703.06856,
l1_de_1703.06856_0128_triplet,l1_de_1703.06856_0128,1703.06856,figure+formula,causal_explanation,same_type_hard,0.1966,1803.04383,1803.04383_xl_0040
l1_de_1703.06856_0129_triplet,l1_de_1703.06856_0129,1703.06856,figure+formula,discrepancy_analysis,in_doc_swap,0.1833,1703.06856,
l1_de_1703.06856_0129_triplet,l1_de_1703.06856_0129,1703.06856,figure+formula,discrepancy_analysis,same_type_hard,0.2296,1610.02413,1610.02413_xl_0011
l1_de_1703.06856_0130_triplet,l1_de_1703.06856_0130,1703.06856,figure+formula,discrepancy_analysis,in_doc_swap,0.1667,1703.06856,
l1_de_1703.06856_0130_triplet,l1_de_1703.06856_0130,1703.06856,figure+formula,discrepancy_analysis,same_type_hard,0.1899,1803.04383,1803.04383_xl_0044
l1_de_1703.06856_0131_triplet,l1_de_1703.06856_0131,1703.06856,figure+formula,causal_explanation,in_doc_swap,0.8718,1703.06856,
l1_de_1703.06856_0131_triplet,l1_de_1703.06856_0131,1703.06856,figure+formula,causal_explanation,same_type_hard,0.1772,1803.04383,1803.04383_xl_0042
l1_de_1703.06856_0132_triplet,l1_de_1703.06856_0132,1703.06856,figure+formula,causal_explanation,in_doc_swap,0.4839,1703.06856,
l1_de_1703.06856_0132_triplet,l1_de_1703.06856_0132,1703.06856,figure+formula,causal_explanation,same_type_hard,0.2067,1802.08139,1802.08139_xl_0038
l1_de_1703.06856_0133_triplet,l1_de_1703.06856_0133,1703.06856,figure+formula,discrepancy_analysis,in_doc_swap,0.1892,1703.06856,
l1_de_1703.06856_0133_triplet,l1_de_1703.06856_0133,1703.06856,figure+formula,discrepancy_analysis,same_type_hard,0.2649,1610.02413,1610.02413_xl_0011
l1_de_1703.06856_0134_triplet,l1_de_1703.06856_0134,1703.06856,figure+formula,causal_explanation,in_doc_swap,0.1892,1703.06856,
l1_de_1703.06856_0134_triplet,l1_de_1703.06856_0134,1703.06856,figure+formula,causal_explanation,same_type_hard,0.2151,1802.08139,1802.08139_xl_0038
l1_de_1703.06856_0135_triplet,l1_de_1703.06856_0135,1703.06856,figure+formula,causal_explanation,in_doc_swap,0.1983,1703.06856,
l1_de_1703.06856_0135_triplet,l1_de_1703.06856_0135,1703.06856,figure+formula,causal_explanation,same_type_hard,0.2067,2109.03952,2109.03952_xl_0154
l1_de_1703.06856_0136_triplet,l1_de_1703.06856_0136,1703.06856,figure+formula,causal_explanation,in_doc_swap,0.4839,1703.06856,
l1_de_1703.06856_0136_triplet,l1_de_1703.06856_0136,1703.06856,figure+formula,causal_explanation,same_type_hard,0.2048,1809.10083,1809.10083_xl_0077
l1_de_1703.06856_0137_triplet,l1_de_1703.06856_0137,1703.06856,figure+formula,hypothesis_verification,in_doc_swap,0.1892,1703.06856,
l1_de_1703.06856_0137_triplet,l1_de_1703.06856_0137,1703.06856,figure+formula,hypothesis_verification,same_type_hard,0.1681,1610.02413,1610.02413_xl_0012
l1_de_1703.06856_0138_triplet,l1_de_1703.06856_0138,1703.06856,figure+formula,causal_explanation,in_doc_swap,0.1716,1703.06856,
l1_de_1703.06856_0138_triplet,l1_de_1703.06856_0138,1703.06856,figure+formula,causal_explanation,same_type_hard,0.1985,1610.02413,1610.02413_xl_0012
l1_de_1809.10083_0140_triplet,l1_de_1809.10083_0140,1809.10083,figure+formula,causal_explanation,in_doc_swap,0.725,1809.10083,
l1_de_1809.10083_0140_triplet,l1_de_1809.10083_0140,1809.10083,figure+formula,causal_explanation,same_type_hard,0.212,1906.02589,1906.02589_xl_0096
l1_de_1809.10083_0142_triplet,l1_de_1809.10083_0142,1809.10083,figure+formula,causal_explanation,in_doc_swap,0.1765,1809.10083,
l1_de_1809.10083_0142_triplet,l1_de_1809.10083_0142,1809.10083,figure+formula,causal_explanation,same_type_hard,0.2144,1803.04383,1803.04383_xl_0040
l1_de_1809.10083_0143_triplet,l1_de_1809.10083_0143,1809.10083,figure+formula,discrepancy_analysis,in_doc_swap,0.2558,1809.10083,
l1_de_1809.10083_0143_triplet,l1_de_1809.10083_0143,1809.10083,figure+formula,discrepancy_analysis,same_type_hard,0.2001,2109.03952,2109.03952_xl_0153
l1_de_1809.10083_0144_triplet,l1_de_1809.10083_0144,1809.10083,figure+formula,causal_explanation,in_doc_swap,0.4853,1809.10083,
l1_de_1809.10083_0144_triplet,l1_de_1809.10083_0144,1809.10083,figure+formula,causal_explanation,same_type_hard,0.2214,1803.04383,1803.04383_xl_0040
l1_de_1809.10083_0145_triplet,l1_de_1809.10083_0145,1809.10083,figure+formula,discrepancy_analysis,in_doc_swap,0.2558,1809.10083,
l1_de_1809.10083_0145_triplet,l1_de_1809.10083_0145,1809.10083,figure+formula,discrepancy_analysis,same_type_hard,0.1972,1703.06856,1703.06856_xl_0017
l1_de_1906.02589_0146_triplet,l1_de_1906.02589_0146,1906.02589,figure+formula,causal_explanation,in_doc_swap,0.2088,1906.02589,
l1_de_1906.02589_0146_triplet,l1_de_1906.02589_0146,1906.02589,figure+formula,causal_explanation,same_type_hard,0.2242,1802.08139,1802.08139_xl_0038
l1_de_1906.02589_0147_triplet,l1_de_1906.02589_0147,1906.02589,figure+formula,causal_explanation,in_doc_swap,0.2088,1906.02589,
l1_de_1906.02589_0147_triplet,l1_de_1906.02589_0147,1906.02589,figure+formula,causal_explanation,same_type_hard,0.2242,1802.08139,1802.08139_xl_0038
l1_de_1906.02589_0150_triplet,l1_de_1906.02589_0150,1906.02589,figure+formula,discrepancy_analysis,in_doc_swap,0.1475,1906.02589,
l1_de_1906.02589_0150_triplet,l1_de_1906.02589_0150,1906.02589,figure+formula,discrepancy_analysis,same_type_hard,0.1868,2109.03952,2109.03952_xl_0154
l1_de_1910.10872_0152_triplet,l1_de_1910.10872_0152,1910.10872,figure+table,discrepancy_analysis,in_doc_swap,0.1605,1910.10872,
l1_de_1910.10872_0152_triplet,l1_de_1910.10872_0152,1910.10872,figure+table,discrepancy_analysis,same_type_hard,0.2065,2109.03952,2109.03952_xl_0158
l1_de_1910.10872_0153_triplet,l1_de_1910.10872_0153,1910.10872,figure+table,causal_explanation,in_doc_swap,0.1605,1910.10872,
l1_de_1910.10872_0153_triplet,l1_de_1910.10872_0153,1910.10872,figure+table,causal_explanation,same_type_hard,0.206,2103.11320,2103.11320_xl_0129
l1_de_1910.10872_0154_triplet,l1_de_1910.10872_0154,1910.10872,figure+table,discrepancy_analysis,in_doc_swap,0.1406,1910.10872,
l1_de_1910.10872_0154_triplet,l1_de_1910.10872_0154,1910.10872,figure+table,discrepancy_analysis,same_type_hard,0.2172,1707.09457,1707.09457_xl_0027
l1_de_1910.10872_0156_triplet,l1_de_1910.10872_0156,1910.10872,figure+table,causal_explanation,in_doc_swap,0.1961,1910.10872,
l1_de_1910.10872_0156_triplet,l1_de_1910.10872_0156,1910.10872,figure+table,causal_explanation,same_type_hard,0.2221,1707.09457,1707.09457_xl_0027
l1_de_1910.10872_0157_triplet,l1_de_1910.10872_0157,1910.10872,figure+table,discrepancy_analysis,in_doc_swap,0.1961,1910.10872,
l1_de_1910.10872_0157_triplet,l1_de_1910.10872_0157,1910.10872,figure+table,discrepancy_analysis,same_type_hard,0.2368,1804.06876,1804.06876_xl_0058
l1_de_1802.08139_0159_triplet,l1_de_1802.08139_0159,1802.08139,figure+formula,discrepancy_analysis,in_doc_swap,0.1667,1802.08139,
l1_de_1802.08139_0159_triplet,l1_de_1802.08139_0159,1802.08139,figure+formula,discrepancy_analysis,same_type_hard,0.1619,2109.03952,2109.03952_xl_0153
l1_de_1802.08139_0160_triplet,l1_de_1802.08139_0160,1802.08139,figure+formula,causal_explanation,in_doc_swap,0.1071,1802.08139,
l1_de_1802.08139_0160_triplet,l1_de_1802.08139_0160,1802.08139,figure+formula,causal_explanation,same_type_hard,0.2242,1906.02589,1906.02589_xl_0096
l1_de_1802.08139_0161_triplet,l1_de_1802.08139_0161,1802.08139,figure+formula,discrepancy_analysis,in_doc_swap,0.1667,1802.08139,
l1_de_1802.08139_0161_triplet,l1_de_1802.08139_0161,1802.08139,figure+formula,discrepancy_analysis,same_type_hard,0.1819,1610.02413,1610.02413_xl_0012
l1_de_1808.08166_0162_triplet,l1_de_1808.08166_0162,1808.08166,figure+table,discrepancy_analysis,in_doc_swap,0.1294,1808.08166,
l1_de_1808.08166_0162_triplet,l1_de_1808.08166_0162,1808.08166,figure+table,discrepancy_analysis,same_type_hard,0.1981,2005.07293,2005.07293_xl_0110
l1_de_1808.08166_0163_triplet,l1_de_1808.08166_0163,1808.08166,figure+table,hypothesis_verification,in_doc_swap,0.1375,1808.08166,
l1_de_1808.08166_0163_triplet,l1_de_1808.08166_0163,1808.08166,figure+table,hypothesis_verification,same_type_hard,0.1806,2005.07293,2005.07293_xl_0121
l1_de_1809.10083_0164_triplet,l1_de_1809.10083_0164,1809.10083,figure+table,causal_explanation,in_doc_swap,0.2574,1809.10083,
l1_de_1809.10083_0164_triplet,l1_de_1809.10083_0164,1809.10083,figure+table,causal_explanation,same_type_hard,0.2559,1602.05352,1602.05352_xl_0006
l1_de_1809.10083_0167_triplet,l1_de_1809.10083_0167,1809.10083,formula+table,discrepancy_analysis,in_doc_swap,0.1667,1809.10083,
l1_de_1809.10083_0167_triplet,l1_de_1809.10083_0167,1809.10083,formula+table,discrepancy_analysis,same_type_hard,0.2142,2005.07293,2005.07293_xl_0115
l1_de_1809.10083_0169_triplet,l1_de_1809.10083_0169,1809.10083,formula+table,hypothesis_verification,in_doc_swap,0.1856,1809.10083,
l1_de_1809.10083_0169_triplet,l1_de_1809.10083_0169,1809.10083,formula+table,hypothesis_verification,same_type_hard,0.1119,2005.07293,2005.07293_xl_0115
l1_de_1902.03519_0170_triplet,l1_de_1902.03519_0170,1902.03519,figure+table,causal_explanation,in_doc_swap,0.2016,1902.03519,
l1_de_1902.03519_0170_triplet,l1_de_1902.03519_0170,1902.03519,figure+table,causal_explanation,same_type_hard,0.2174,1611.07509,1611.07509_xl_0015
l1_de_1902.03519_0171_triplet,l1_de_1902.03519_0171,1902.03519,figure+table,discrepancy_analysis,in_doc_swap,0.2016,1902.03519,
l1_de_1902.03519_0171_triplet,l1_de_1902.03519_0171,1902.03519,figure+table,discrepancy_analysis,same_type_hard,0.2217,2109.03952,2109.03952_xl_0159
l1_de_1902.03519_0172_triplet,l1_de_1902.03519_0172,1902.03519,figure+table,causal_explanation,in_doc_swap,0.3271,1902.03519,
l1_de_1902.03519_0172_triplet,l1_de_1902.03519_0172,1902.03519,figure+table,causal_explanation,same_type_hard,0.2411,1409.0575,1409.0575_xl_0005
l1_de_1902.03519_0173_triplet,l1_de_1902.03519_0173,1902.03519,figure+table,discrepancy_analysis,in_doc_swap,0.3271,1902.03519,
l1_de_1902.03519_0173_triplet,l1_de_1902.03519_0173,1902.03519,figure+table,discrepancy_analysis,same_type_hard,0.2413,1804.09301,1804.09301_xl_0060
l1_de_1808.08166_0174_triplet,l1_de_1808.08166_0174,1808.08166,figure+table,causal_explanation,in_doc_swap,0.2235,1808.08166,
l1_de_1808.08166_0174_triplet,l1_de_1808.08166_0174,1808.08166,figure+table,causal_explanation,same_type_hard,0.2271,2109.03952,2109.03952_xl_0161
l1_de_2109.03952_0177_triplet,l1_de_2109.03952_0177,2109.03952,figure+formula,discrepancy_analysis,in_doc_swap,0.1835,2109.03952,
l1_de_2109.03952_0177_triplet,l1_de_2109.03952_0177,2109.03952,figure+formula,discrepancy_analysis,same_type_hard,0.2001,1809.10083,1809.10083_xl_0077
l1_de_2109.03952_0178_triplet,l1_de_2109.03952_0178,2109.03952,figure+formula,discrepancy_analysis,in_doc_swap,0.2188,2109.03952,
l1_de_2109.03952_0178_triplet,l1_de_2109.03952_0178,2109.03952,figure+formula,discrepancy_analysis,same_type_hard,0.2163,1803.04383,1803.04383_xl_0041
l1_de_2109.03952_0179_triplet,l1_de_2109.03952_0179,2109.03952,figure+formula,causal_explanation,in_doc_swap,0.25,2109.03952,
l1_de_2109.03952_0179_triplet,l1_de_2109.03952_0179,2109.03952,figure+formula,causal_explanation,same_type_hard,0.2067,1703.06856,1703.06856_xl_0021
l1_de_1802.08139_0182_triplet,l1_de_1802.08139_0182,1802.08139,formula+table,causal_explanation,in_doc_swap,0.2981,1802.08139,
l1_de_1802.08139_0182_triplet,l1_de_1802.08139_0182,1802.08139,formula+table,causal_explanation,same_type_hard,0.1862,2005.07293,2005.07293_xl_0115
l1_de_1802.08139_0183_triplet,l1_de_1802.08139_0183,1802.08139,formula+table,discrepancy_analysis,in_doc_swap,0.2981,1802.08139,
l1_de_1802.08139_0183_triplet,l1_de_1802.08139_0183,1802.08139,formula+table,discrepancy_analysis,same_type_hard,0.2955,2005.07293,2005.07293_xl_0115
l1_de_1803.04383_0184_triplet,l1_de_1803.04383_0184,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.2178,1803.04383,
l1_de_1803.04383_0184_triplet,l1_de_1803.04383_0184,1803.04383,figure+formula,causal_explanation,same_type_hard,0.2214,1809.10083,1809.10083_xl_0079
l1_de_1803.04383_0185_triplet,l1_de_1803.04383_0185,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.2075,1803.04383,
l1_de_1803.04383_0185_triplet,l1_de_1803.04383_0185,1803.04383,figure+formula,discrepancy_analysis,same_type_hard,0.1856,1610.02413,1610.02413_xl_0011
l1_de_1803.04383_0186_triplet,l1_de_1803.04383_0186,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.2035,1803.04383,
l1_de_1803.04383_0186_triplet,l1_de_1803.04383_0186,1803.04383,figure+formula,discrepancy_analysis,same_type_hard,0.2163,2109.03952,2109.03952_xl_0154
l1_de_1803.04383_0187_triplet,l1_de_1803.04383_0187,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.2,1803.04383,
l1_de_1803.04383_0187_triplet,l1_de_1803.04383_0187,1803.04383,figure+formula,causal_explanation,same_type_hard,0.1625,1703.06856,1703.06856_xl_0023
l1_de_1803.04383_0188_triplet,l1_de_1803.04383_0188,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.181,1803.04383,
l1_de_1803.04383_0188_triplet,l1_de_1803.04383_0188,1803.04383,figure+formula,discrepancy_analysis,same_type_hard,0.1835,2109.03952,2109.03952_xl_0153
l1_de_1803.04383_0189_triplet,l1_de_1803.04383_0189,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.1778,1803.04383,
l1_de_1803.04383_0189_triplet,l1_de_1803.04383_0189,1803.04383,figure+formula,causal_explanation,same_type_hard,0.178,1703.06856,1703.06856_xl_0024
l1_de_1803.04383_0190_triplet,l1_de_1803.04383_0190,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.2083,1803.04383,
l1_de_1803.04383_0190_triplet,l1_de_1803.04383_0190,1803.04383,figure+formula,discrepancy_analysis,same_type_hard,0.1899,1703.06856,1703.06856_xl_0018
l1_de_1803.04383_0192_triplet,l1_de_1803.04383_0192,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.1905,1803.04383,
l1_de_1803.04383_0192_triplet,l1_de_1803.04383_0192,1803.04383,figure+formula,discrepancy_analysis,same_type_hard,0.1889,1703.06856,1703.06856_xl_0018
l1_de_1803.04383_0193_triplet,l1_de_1803.04383_0193,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.1905,1803.04383,
l1_de_1803.04383_0193_triplet,l1_de_1803.04383_0193,1803.04383,figure+formula,causal_explanation,same_type_hard,0.1861,2109.03952,2109.03952_xl_0154
l1_de_1803.04383_0194_triplet,l1_de_1803.04383_0194,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.2718,1803.04383,
l1_de_1803.04383_0194_triplet,l1_de_1803.04383_0194,1803.04383,figure+formula,discrepancy_analysis,same_type_hard,0.2159,2109.03952,2109.03952_xl_0154
l1_de_1803.04383_0198_triplet,l1_de_1803.04383_0198,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.2,1803.04383,
l1_de_1803.04383_0198_triplet,l1_de_1803.04383_0198,1803.04383,figure+formula,discrepancy_analysis,same_type_hard,0.1672,1610.02413,1610.02413_xl_0012
l1_de_1803.04383_0202_triplet,l1_de_1803.04383_0202,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.2143,1803.04383,
l1_de_1803.04383_0202_triplet,l1_de_1803.04383_0202,1803.04383,figure+formula,discrepancy_analysis,same_type_hard,0.2049,1809.10083,1809.10083_xl_0079
l1_de_1803.04383_0203_triplet,l1_de_1803.04383_0203,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.2523,1803.04383,
l1_de_1803.04383_0203_triplet,l1_de_1803.04383_0203,1803.04383,figure+formula,causal_explanation,same_type_hard,0.1896,1906.02589,1906.02589_xl_0096
l1_de_2005.07293_0206_triplet,l1_de_2005.07293_0206,2005.07293,formula+table,causal_explanation,in_doc_swap,0.3034,2005.07293,
l1_de_2005.07293_0206_triplet,l1_de_2005.07293_0206,2005.07293,formula+table,causal_explanation,same_type_hard,0.2446,1801.07593,1801.07593_xl_0036
l1_de_2005.07293_0207_triplet,l1_de_2005.07293_0207,2005.07293,formula+table,discrepancy_analysis,in_doc_swap,0.3068,2005.07293,
l1_de_2005.07293_0207_triplet,l1_de_2005.07293_0207,2005.07293,formula+table,discrepancy_analysis,same_type_hard,0.2955,1802.08139,1802.08139_xl_0039
l1_de_1801.07593_0211_triplet,l1_de_1801.07593_0211,1801.07593,formula+table,discrepancy_analysis,in_doc_swap,0.219,1801.07593,
l1_de_1801.07593_0211_triplet,l1_de_1801.07593_0211,1801.07593,formula+table,discrepancy_analysis,same_type_hard,0.2381,2005.07293,2005.07293_xl_0115
l1_de_1801.07593_0212_triplet,l1_de_1801.07593_0212,1801.07593,formula+table,causal_explanation,in_doc_swap,0.1333,1801.07593,
l1_de_1801.07593_0212_triplet,l1_de_1801.07593_0212,1801.07593,formula+table,causal_explanation,same_type_hard,0.2446,2005.07293,2005.07293_xl_0115
l1_de_1801.07593_0213_triplet,l1_de_1801.07593_0213,1801.07593,formula+table,discrepancy_analysis,in_doc_swap,0.1333,1801.07593,
l1_de_1801.07593_0213_triplet,l1_de_1801.07593_0213,1801.07593,formula+table,discrepancy_analysis,same_type_hard,0.1858,1802.08139,1802.08139_xl_0039
l1_de_1805.11202_0216_triplet,l1_de_1805.11202_0216,1805.11202,figure+table,causal_explanation,in_doc_swap,0.2427,1805.11202,
l1_de_1805.11202_0216_triplet,l1_de_1805.11202_0216,1805.11202,figure+table,causal_explanation,same_type_hard,0.2203,1804.09301,1804.09301_xl_0060
l1_de_1805.11202_0217_triplet,l1_de_1805.11202_0217,1805.11202,figure+table,hypothesis_verification,in_doc_swap,0.2111,1805.11202,
l1_de_1805.11202_0217_triplet,l1_de_1805.11202_0217,1805.11202,figure+table,hypothesis_verification,same_type_hard,0.1674,2103.11320,2103.11320_xl_0135
l1_de_1805.11202_0219_triplet,l1_de_1805.11202_0219,1805.11202,figure+table,causal_explanation,in_doc_swap,0.2427,1805.11202,
l1_de_1805.11202_0219_triplet,l1_de_1805.11202_0219,1805.11202,figure+table,causal_explanation,same_type_hard,0.2316,1810.08683,1810.08683_xl_0082
l1_de_1810.08683_0220_triplet,l1_de_1810.08683_0220,1810.08683,figure+table,causal_explanation,in_doc_swap,0.181,1810.08683,
l1_de_1810.08683_0220_triplet,l1_de_1810.08683_0220,1810.08683,figure+table,causal_explanation,same_type_hard,0.2775,1905.10674,1905.10674_xl_0093
l1_de_1810.08683_0221_triplet,l1_de_1810.08683_0221,1810.08683,figure+table,discrepancy_analysis,in_doc_swap,0.181,1810.08683,
l1_de_1810.08683_0221_triplet,l1_de_1810.08683_0221,1810.08683,figure+table,discrepancy_analysis,same_type_hard,0.2564,1804.06876,1804.06876_xl_0058
